,user_id,date,meal_name,meal_idx,food name,num servings,calories,carbs,fat,protein,sodium,sugar,description,food_name,brand,flavor,serving_size
3236514,4920,10/23/2014,Breakfast,1,Fresh & Easy - Half & Half,2,20,0.583333333,1.583333333,0.583333333,7.583333333,0.583333333,"Fresh & Easy - Half & Half, 2 tbsp",Half & Half,Fresh & Easy,,2 tbsp
3236515,4920,10/23/2014,Breakfast,1,Mushrooms - Raw,0.5,16,2,0,2,2,2,"Mushrooms - Raw, 0.5 cup, pieces or slices","Raw, 0.5 cup",Mushrooms,,pieces or slices
3236516,4920,10/23/2014,Breakfast,1,Green Onion,0.0625,44,12,0,0,18,2,"Veg - Green Onion, 0.0625 cup chopped",Green Onion,Veg,,0.0625 cup chopped
3236517,4920,10/23/2014,Breakfast,1,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3236518,4920,10/23/2014,Breakfast,1,Egg - Winn Dixie - Large Grade A,2,70,1,5,6,70,0,"Egg - Winn Dixie - Large Grade A, 2 egg (50g)",Winn Dixie,Egg,Large Grade A,2 egg (50g)
3236519,4920,10/23/2014,Lunch,2,"Green Onion, Chopped",0.25,40,8,0,0,20,4,"Fresh - Green Onion, Chopped, 1/4 cup","Green Onion, Chopped",Fresh,,1/4 cup
3236520,4920,10/23/2014,Lunch,2,Dole - Shredded Red Cabbage,1,13.92592593,3.333333333,0,0.592592593,13.92592593,1.703703704,"Dole - Shredded Red Cabbage, 3 oz = 85g = about 1 cup",Shredded Red Cabbage,Dole,,3 oz = 85g = about 1 cup
3236521,4920,10/23/2014,Lunch,2,Bell Pepper,0.5,30,8,0,1.5,0,0,"Bell Pepper - Pepper - Green, Red, Yellow - 1/2 Pepper, 0.5 pepper",Pepper,Bell Pepper,"Green, Red, Yellow",0.5 pepper
3236522,4920,10/23/2014,Lunch,2,Fresh & Easy - Boneless Pork Loin Chops,1,160,0,6.015686275,24.15686275,60.34509804,0,"Fresh & Easy - Boneless Pork Loin Chops, 4 oz",Boneless Pork Loin Chops,Fresh & Easy,,4 oz
3236523,4920,10/23/2014,Lunch,2,Kirkland Olive Oil - Extra,1,120,0,14,0,0,0,"Kirkland Olive Oil - Extra, 1 Tbsp",Extra,Kirkland Olive Oil,,1 Tbsp
3236524,4920,10/23/2014,Lunch,2,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3236525,4920,10/23/2014,Dinner,3,Land O' Lakes - Unsalted Butter,2,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 2 tablespoon",Unsalted Butter,Land O' Lakes,,2 tablespoon
3236526,4920,10/23/2014,Dinner,3,"Squash - Zucchini, includes skin, cooked, boiled, drained, without salt",2,29,7,0,1,5.25,3,"Squash - Zucchini, includes skin, cooked, boiled, drained, without salt, 2 cup, sliced","Zucchini, includes skin, cooked, boiled, drained, without salt, 2 cup",Squash,,sliced
3236527,4920,10/23/2014,Dinner,3,Trader Joes - Sliced White Mushrooms,0.25,60,9,0,9,45,3.666666667,"Trader Joes - Sliced White Mushrooms (284g), 0.25 package (85g)",Sliced White Mushrooms (284g),Trader Joes,,0.25 package (85g)
3236528,4920,10/23/2014,Dinner,3,Trader Joe's Butcher Shop - Extra Lean Ground Beef (96% Lean / 4% Fat),1,130.6666667,0,4,22.66666667,65.08333333,0,"Trader Joe's Butcher Shop - Extra Lean Ground Beef (96% Lean / 4% Fat), 4 oz.",Extra Lean Ground Beef (96% Lean / 4% Fat),Trader Joe's Butcher Shop,,4 oz.
3236529,4920,10/23/2014,Snacks,4,Steak - Top Sirloin Steak From Costco,1.333333333,123.6875,0,3.2375,23.3625,56.3125,0,"Steak - Top Sirloin Steak From Costco, 4 oz",Top Sirloin Steak From Costco,Steak,,4 oz
3236530,4920,10/23/2014,Snacks,4,Steak - Top Sirloin Steak From Costco,1.333333333,123.6875,0,3.2375,23.3625,56.3125,0,"Steak - Top Sirloin Steak From Costco, 4 oz",Top Sirloin Steak From Costco,Steak,,4 oz
3236531,4920,10/24/2014,Breakfast,1,Mushrooms - Raw,0.5,16,2,0,2,2,2,"Mushrooms - Raw, 0.5 cup, pieces or slices","Raw, 0.5 cup",Mushrooms,,pieces or slices
3236532,4920,10/24/2014,Breakfast,1,Tomato - Grape Tomato,2,10.91666667,2.5,0,0.916666667,4.083333333,0.916666667,"Tomato - Grape Tomato, 10 tomatoes",Grape Tomato,Tomato,,10 tomatoes
3236533,4920,10/24/2014,Breakfast,1,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3236534,4920,10/24/2014,Breakfast,1,Trader Joe's - Frozen Microwaveable Brown Rice,0.5,230,49.5,2,5.5,0,0,"Trader Joe's - Frozen Microwaveable Brown Rice, 0.5 Cup (136g)",Frozen Microwaveable Brown Rice,Trader Joe's,,0.5 Cup (136g)
3236535,4920,10/24/2014,Breakfast,1,Fresh & Easy - Boneless Pork Loin Chops,1,160,0,6.015686275,24.15686275,60.34509804,0,"Fresh & Easy - Boneless Pork Loin Chops, 4 oz",Boneless Pork Loin Chops,Fresh & Easy,,4 oz
3236536,4920,10/24/2014,Breakfast,1,Fresh & Easy - Half & Half,2,20,0.583333333,1.583333333,0.583333333,7.583333333,0.583333333,"Fresh & Easy - Half & Half, 2 tbsp",Half & Half,Fresh & Easy,,2 tbsp
3236537,4920,10/24/2014,Lunch,2,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3236538,4920,10/24/2014,Lunch,2,Fresh & Easy - Boneless Pork Loin Chops,1,160,0,6.015686275,24.15686275,60.34509804,0,"Fresh & Easy - Boneless Pork Loin Chops, 4 oz",Boneless Pork Loin Chops,Fresh & Easy,,4 oz
3236539,4920,10/24/2014,Lunch,2,Kirkland Olive Oil - Extra,1,120,0,14,0,0,0,"Kirkland Olive Oil - Extra, 1 Tbsp",Extra,Kirkland Olive Oil,,1 Tbsp
3236540,4920,10/24/2014,Lunch,2,Bell Pepper,0.5,30,8,0,1.5,0,0,"Bell Pepper - Pepper - Green, Red, Yellow - 1/2 Pepper, 0.5 pepper",Pepper,Bell Pepper,"Green, Red, Yellow",0.5 pepper
3236541,4920,10/24/2014,Lunch,2,Dole - Shredded Red Cabbage,1,13.92592593,3.333333333,0,0.592592593,13.92592593,1.703703704,"Dole - Shredded Red Cabbage, 3 oz = 85g = about 1 cup",Shredded Red Cabbage,Dole,,3 oz = 85g = about 1 cup
3236542,4920,10/24/2014,Lunch,2,"Green Onion, Chopped",0.25,40,8,0,0,20,4,"Fresh - Green Onion, Chopped, 1/4 cup","Green Onion, Chopped",Fresh,,1/4 cup
3236543,4920,10/24/2014,Lunch,2,Strawberries - Raw,1,53,13,0,1,2,8,"Strawberries - Raw, 1 cup, sliced","Raw, 1 cup",Strawberries,,sliced
3236544,4920,10/24/2014,Dinner,3,Land O' Lakes - Unsalted Butter,2,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 2 tablespoon",Unsalted Butter,Land O' Lakes,,2 tablespoon
3236545,4920,10/24/2014,Dinner,3,Fresh & Easy - Boneless Pork Loin Chops,1,160,0,6.015686275,24.15686275,60.34509804,0,"Fresh & Easy - Boneless Pork Loin Chops, 4 oz",Boneless Pork Loin Chops,Fresh & Easy,,4 oz
3236546,4920,10/24/2014,Dinner,3,Avocado,1,189.9714552,11.12002134,17.49714552,2.843043884,11.59745231,1.135814326,"Avocado Haas, 1/5 Medium 1oz. - Avocado Edible Portion No Seed No Skin, 4 ounce (30g)",Avocado Edible Portion No Seed No Skin,"Avocado Haas, 1/5 Medium 1oz.",,4 ounce (30g)
3236547,4920,10/24/2014,Dinner,3,Yam - Cooked,0.6,328.0416667,78.04166667,0,3.8125,0,0,"Yam - Cooked, 6 oz (141 g)",Cooked,Yam,,6 oz (141 g)
3236548,4920,10/25/2014,Breakfast,1,Mushrooms - Raw,0.5,16,2,0,2,2,2,"Mushrooms - Raw, 0.5 cup, pieces or slices","Raw, 0.5 cup",Mushrooms,,pieces or slices
3236549,4920,10/25/2014,Breakfast,1,Tomato - Grape Tomato,2,10.91666667,2.5,0,0.916666667,4.083333333,0.916666667,"Tomato - Grape Tomato, 10 tomatoes",Grape Tomato,Tomato,,10 tomatoes
3236550,4920,10/25/2014,Breakfast,1,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3236551,4920,10/25/2014,Breakfast,1,Egg - Winn Dixie - Large Grade A,2,70,1,5,6,70,0,"Egg - Winn Dixie - Large Grade A, 2 egg (50g)",Winn Dixie,Egg,Large Grade A,2 egg (50g)
3236552,4920,10/25/2014,Breakfast,1,Green Onion,0.0625,44,12,0,0,18,2,"Veg - Green Onion, 0.0625 cup chopped",Green Onion,Veg,,0.0625 cup chopped
3236553,4920,10/25/2014,Breakfast,1,"Peppers - Sweet, red, raw",0.5,38.5,8.5,0,1.5,2.5,6,"Peppers - Sweet, red, raw, 0.5 cup, chopped","Sweet, red, raw, 0.5 cup",Peppers,,chopped
3236554,4920,10/25/2014,Breakfast,1,Fresh & Easy - Half & Half,2,20,0.583333333,1.583333333,0.583333333,7.583333333,0.583333333,"Fresh & Easy - Half & Half, 2 tbsp",Half & Half,Fresh & Easy,,2 tbsp
3236555,4920,10/25/2014,Lunch,2,"Green Onion, Chopped",0.25,40,8,0,0,20,4,"Fresh - Green Onion, Chopped, 1/4 cup","Green Onion, Chopped",Fresh,,1/4 cup
3236556,4920,10/25/2014,Lunch,2,Strawberries - Raw,1,53,13,0,1,2,8,"Strawberries - Raw, 1 cup, sliced","Raw, 1 cup",Strawberries,,sliced
3236557,4920,10/25/2014,Lunch,2,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3236558,4920,10/25/2014,Lunch,2,Generic - Grape Tomatoes,1,8.222222222,1.333333333,0.222222222,0,1.333333333,0.777777778,"Generic - Grape Tomatoes, 1 oz (85g) 12",Grape Tomatoes,Generic,,1 oz (85g) 12
3236559,4920,10/25/2014,Lunch,2,Fresh & Easy - Boneless Pork Loin Chops,1,160,0,6.015686275,24.15686275,60.34509804,0,"Fresh & Easy - Boneless Pork Loin Chops, 4 oz",Boneless Pork Loin Chops,Fresh & Easy,,4 oz
3236560,4920,10/25/2014,Lunch,2,Kirkland Olive Oil - Extra,1,120,0,14,0,0,0,"Kirkland Olive Oil - Extra, 1 Tbsp",Extra,Kirkland Olive Oil,,1 Tbsp
3236561,4920,10/25/2014,Lunch,2,Dole - Shredded Red Cabbage,1,13.92592593,3.333333333,0,0.592592593,13.92592593,1.703703704,"Dole - Shredded Red Cabbage, 3 oz = 85g = about 1 cup",Shredded Red Cabbage,Dole,,3 oz = 85g = about 1 cup
3236562,4920,10/25/2014,Dinner,3,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3236563,4920,10/26/2014,Breakfast,1,Mushrooms - Raw,0.5,16,2,0,2,2,2,"Mushrooms - Raw, 0.5 cup, pieces or slices","Raw, 0.5 cup",Mushrooms,,pieces or slices
3236564,4920,10/26/2014,Breakfast,1,Tomato - Grape Tomato,2,10.91666667,2.5,0,0.916666667,4.083333333,0.916666667,"Tomato - Grape Tomato, 10 tomatoes",Grape Tomato,Tomato,,10 tomatoes
3236565,4920,10/26/2014,Breakfast,1,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3236566,4920,10/26/2014,Breakfast,1,Egg - Winn Dixie - Large Grade A,2,70,1,5,6,70,0,"Egg - Winn Dixie - Large Grade A, 2 egg (50g)",Winn Dixie,Egg,Large Grade A,2 egg (50g)
3236567,4920,10/26/2014,Breakfast,1,Fresh & Easy - Half & Half,2,20,0.583333333,1.583333333,0.583333333,7.583333333,0.583333333,"Fresh & Easy - Half & Half, 2 tbsp",Half & Half,Fresh & Easy,,2 tbsp
3236568,4920,10/26/2014,Breakfast,1,Green Onion,0.0625,44,12,0,0,18,2,"Veg - Green Onion, 0.0625 cup chopped",Green Onion,Veg,,0.0625 cup chopped
3236569,4920,10/26/2014,Breakfast,1,"Peppers - Sweet, red, raw",0.5,38.5,8.5,0,1.5,2.5,6,"Peppers - Sweet, red, raw, 0.5 cup, chopped","Sweet, red, raw, 0.5 cup",Peppers,,chopped
3236570,4920,10/26/2014,Lunch,2,"Green Onion, Chopped",0.25,40,8,0,0,20,4,"Fresh - Green Onion, Chopped, 1/4 cup","Green Onion, Chopped",Fresh,,1/4 cup
3236571,4920,10/26/2014,Lunch,2,Strawberries - Raw,1,53,13,0,1,2,8,"Strawberries - Raw, 1 cup, sliced","Raw, 1 cup",Strawberries,,sliced
3236572,4920,10/26/2014,Lunch,2,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3236573,4920,10/26/2014,Lunch,2,Generic - Grape Tomatoes,1,8.222222222,1.333333333,0.222222222,0,1.333333333,0.777777778,"Generic - Grape Tomatoes, 1 oz (85g) 12",Grape Tomatoes,Generic,,1 oz (85g) 12
3236574,4920,10/26/2014,Lunch,2,Fresh & Easy - Boneless Pork Loin Chops,1,160,0,6.015686275,24.15686275,60.34509804,0,"Fresh & Easy - Boneless Pork Loin Chops, 4 oz",Boneless Pork Loin Chops,Fresh & Easy,,4 oz
3236575,4920,10/26/2014,Lunch,2,Kirkland Olive Oil - Extra,1,120,0,14,0,0,0,"Kirkland Olive Oil - Extra, 1 Tbsp",Extra,Kirkland Olive Oil,,1 Tbsp
3236576,4920,10/26/2014,Lunch,2,Dole - Shredded Red Cabbage,1,13.92592593,3.333333333,0,0.592592593,13.92592593,1.703703704,"Dole - Shredded Red Cabbage, 3 oz = 85g = about 1 cup",Shredded Red Cabbage,Dole,,3 oz = 85g = about 1 cup
3236577,4920,10/26/2014,Dinner,3,Trader Joe's Butcher Shop - Extra Lean Ground Beef (96% Lean / 4% Fat),1,130.6666667,0,4,22.66666667,65.08333333,0,"Trader Joe's Butcher Shop - Extra Lean Ground Beef (96% Lean / 4% Fat), 4 oz.",Extra Lean Ground Beef (96% Lean / 4% Fat),Trader Joe's Butcher Shop,,4 oz.
3236578,4920,10/26/2014,Dinner,3,Land O' Lakes - Unsalted Butter,3,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 3 tablespoon",Unsalted Butter,Land O' Lakes,,3 tablespoon
3236579,4920,10/26/2014,Dinner,3,Yam - Cooked,1.2,328.0416667,78.04166667,0,3.8125,0,0,"Yam - Cooked, 12 oz (141 g)",Cooked,Yam,,12 oz (141 g)
3236580,4920,10/26/2014,Snacks,4,Trader Joes - Extra Lean Ground Beef 96/4,1,130,0,4,22,65,0,"Trader Joes - Extra Lean Ground Beef 96/4, 4 oz",Extra Lean Ground Beef 96/4,Trader Joes,,4 oz
3236581,4920,10/26/2014,Snacks,4,Granny Smith - Green Apple,1,80,22,0,0,0,17.5,"Granny Smith - Green Apple , 1 apple",Green Apple ,Granny Smith,,1 apple
3236582,4920,10/27/2014,Breakfast,1,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3236583,4920,10/27/2014,Breakfast,1,Trader Joe's Berry Medley,1,106.8333333,26.83333333,1.166666667,1.166666667,0,0,"Trader Joe's Berry Medley - berries, 1 cup",berries,Trader Joe's Berry Medley,,1 cup
3236584,4920,10/27/2014,Breakfast,1,Fresh & Easy - Half & Half,2,20,0.583333333,1.583333333,0.583333333,7.583333333,0.583333333,"Fresh & Easy - Half & Half, 2 tbsp",Half & Half,Fresh & Easy,,2 tbsp
3236585,4920,10/27/2014,Breakfast,1,Bobs Red Mill Steel Cut Oats - Oatmeal,0.375,680,117.3333333,13.33333333,29.33333333,0,0,"Bobs Red Mill Steel Cut Oats - Oatmeal, 3/8 cup",Oatmeal,Bobs Red Mill Steel Cut Oats,,3/8 cup
3236586,4920,10/27/2014,Lunch,2,Strawberries - Raw,1,53,13,0,1,2,8,"Strawberries - Raw, 1 cup, sliced","Raw, 1 cup",Strawberries,,sliced
3236587,4920,10/27/2014,Lunch,2,"Green Onion, Chopped",0.25,40,8,0,0,20,4,"Fresh - Green Onion, Chopped, 1/4 cup","Green Onion, Chopped",Fresh,,1/4 cup
3236588,4920,10/27/2014,Lunch,2,Dole - Shredded Red Cabbage,4.5,13.92592593,3.333333333,0,0.592592593,13.92592593,1.703703704,"Dole - Shredded Red Cabbage, 4.5 oz = 85g = about 1 cup",Shredded Red Cabbage,Dole,,4.5 oz = 85g = about 1 cup
3236589,4920,10/27/2014,Lunch,2,Fresh & Easy - Boneless Pork Loin Chops,1,160,0,6.015686275,24.15686275,60.34509804,0,"Fresh & Easy - Boneless Pork Loin Chops, 4 oz",Boneless Pork Loin Chops,Fresh & Easy,,4 oz
3236590,4920,10/27/2014,Lunch,2,Kirkland Olive Oil - Extra,1,120,0,14,0,0,0,"Kirkland Olive Oil - Extra, 1 Tbsp",Extra,Kirkland Olive Oil,,1 Tbsp
3236591,4920,10/27/2014,Lunch,2,Trader Joes - Cooked/frozen Brown Rice Organic,0.5,200,43.66666667,1.333333333,5,0,0,"Trader Joes - Cooked/frozen Brown Rice Organic, 0.5 Cup (5 oz/142 g)",Cooked/frozen Brown Rice Organic,Trader Joes,,0.5 Cup (5 oz/142 g)
3236592,4920,10/27/2014,Dinner,3,Trader Joe's Butcher Shop - Extra Lean Ground Beef (96% Lean / 4% Fat),1,130.6666667,0,4,22.66666667,65.08333333,0,"Trader Joe's Butcher Shop - Extra Lean Ground Beef (96% Lean / 4% Fat), 4 oz.",Extra Lean Ground Beef (96% Lean / 4% Fat),Trader Joe's Butcher Shop,,4 oz.
3236593,4920,10/27/2014,Dinner,3,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3236594,4920,10/27/2014,Dinner,3,Bell Pepper,0.5,30,8,0,1.5,0,0,"Bell Pepper - Pepper - Green, Red, Yellow - 1/2 Pepper, 0.5 pepper",Pepper,Bell Pepper,"Green, Red, Yellow",0.5 pepper
3236595,4920,10/27/2014,Dinner,3,Tomato - Grape Tomato,2,10.91666667,2.5,0,0.916666667,4.083333333,0.916666667,"Tomato - Grape Tomato, 10 tomatoes",Grape Tomato,Tomato,,10 tomatoes
3236596,4920,10/27/2014,Dinner,3,Bell Pepper,0.5,30,8,0,1.5,0,0,"Bell Pepper - Pepper - Green, Red, Yellow - 1/2 Pepper, 0.5 pepper",Pepper,Bell Pepper,"Green, Red, Yellow",0.5 pepper
3236597,4920,10/27/2014,Dinner,3,Green Onion,0.0625,44,12,0,0,18,2,"Veg - Green Onion, 0.0625 cup chopped",Green Onion,Veg,,0.0625 cup chopped
3236598,4920,10/27/2014,Dinner,3,Romaine Lettuce,2,10,2,0,1.166666667,10,2,"Lettuce -  Romaine Lettuce, 2 cups", Romaine Lettuce,Lettuce,,2 cups
3236599,4920,10/27/2014,Dinner,3,Trader Joes - Cooked/frozen Brown Rice Organic,0.5,200,43.66666667,1.333333333,5,0,0,"Trader Joes - Cooked/frozen Brown Rice Organic, 0.5 Cup (5 oz/142 g)",Cooked/frozen Brown Rice Organic,Trader Joes,,0.5 Cup (5 oz/142 g)
3236600,4920,10/27/2014,Snacks,4,Granny Smith - Green Apple,2,80,22,0,0,0,17.5,"Granny Smith - Green Apple , 2 apple",Green Apple ,Granny Smith,,2 apple
3236601,4920,10/28/2014,Breakfast,1,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3236602,4920,10/28/2014,Breakfast,1,Trader Joe's Berry Medley,1,106.8333333,26.83333333,1.166666667,1.166666667,0,0,"Trader Joe's Berry Medley - berries, 1 cup",berries,Trader Joe's Berry Medley,,1 cup
3236603,4920,10/28/2014,Breakfast,1,Fresh & Easy - Half & Half,2,20,0.583333333,1.583333333,0.583333333,7.583333333,0.583333333,"Fresh & Easy - Half & Half, 2 tbsp",Half & Half,Fresh & Easy,,2 tbsp
3236604,4920,10/28/2014,Breakfast,1,Bobs Red Mill Steel Cut Oats - Oatmeal,0.375,680,117.3333333,13.33333333,29.33333333,0,0,"Bobs Red Mill Steel Cut Oats - Oatmeal, 3/8 cup",Oatmeal,Bobs Red Mill Steel Cut Oats,,3/8 cup
3236605,4920,10/28/2014,Lunch,2,Strawberries - Raw,1,53,13,0,1,2,8,"Strawberries - Raw, 1 cup, sliced","Raw, 1 cup",Strawberries,,sliced
3236606,4920,10/28/2014,Lunch,2,"Green Onion, Chopped",0.25,40,8,0,0,20,4,"Fresh - Green Onion, Chopped, 1/4 cup","Green Onion, Chopped",Fresh,,1/4 cup
3236607,4920,10/28/2014,Lunch,2,Dole - Shredded Red Cabbage,4.5,13.92592593,3.333333333,0,0.592592593,13.92592593,1.703703704,"Dole - Shredded Red Cabbage, 4.5 oz = 85g = about 1 cup",Shredded Red Cabbage,Dole,,4.5 oz = 85g = about 1 cup
3236608,4920,10/28/2014,Lunch,2,Fresh & Easy - Boneless Pork Loin Chops,1,160,0,6.015686275,24.15686275,60.34509804,0,"Fresh & Easy - Boneless Pork Loin Chops, 4 oz",Boneless Pork Loin Chops,Fresh & Easy,,4 oz
3236609,4920,10/28/2014,Lunch,2,Kirkland Olive Oil - Extra,1,120,0,14,0,0,0,"Kirkland Olive Oil - Extra, 1 Tbsp",Extra,Kirkland Olive Oil,,1 Tbsp
3236610,4920,10/28/2014,Lunch,2,Trader Joes - Cooked/frozen Brown Rice Organic,0.5,200,43.66666667,1.333333333,5,0,0,"Trader Joes - Cooked/frozen Brown Rice Organic, 0.5 Cup (5 oz/142 g)",Cooked/frozen Brown Rice Organic,Trader Joes,,0.5 Cup (5 oz/142 g)
3236611,4920,10/28/2014,Dinner,3,Green Onion,0.0625,44,12,0,0,18,2,"Veg - Green Onion, 0.0625 cup chopped",Green Onion,Veg,,0.0625 cup chopped
3236612,4920,10/28/2014,Dinner,3,Bell Pepper,0.5,30,8,0,1.5,0,0,"Bell Pepper - Pepper - Green, Red, Yellow - 1/2 Pepper, 0.5 pepper",Pepper,Bell Pepper,"Green, Red, Yellow",0.5 pepper
3236613,4920,10/28/2014,Dinner,3,Tomato - Grape Tomato,2,10.91666667,2.5,0,0.916666667,4.083333333,0.916666667,"Tomato - Grape Tomato, 10 tomatoes",Grape Tomato,Tomato,,10 tomatoes
3236614,4920,10/28/2014,Dinner,3,Trader Joes - Sliced White Mushrooms,0.25,60,9,0,9,45,3.666666667,"Trader Joes - Sliced White Mushrooms (284g), 0.25 package (85g)",Sliced White Mushrooms (284g),Trader Joes,,0.25 package (85g)
3236615,4920,10/28/2014,Dinner,3,Organic Egg,2,70,0,5,6,65,0,"Organic Eggs - Eggs, 2 egg",Eggs,Organic Eggs,,2 egg
3236616,4920,10/28/2014,Dinner,3,Land O' Lakes - Unsalted Butter,2,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 2 tablespoon",Unsalted Butter,Land O' Lakes,,2 tablespoon
3236617,4920,10/28/2014,Snacks,4,Granny Smith - Green Apple,2,80,22,0,0,0,17.5,"Granny Smith - Green Apple , 2 apple",Green Apple ,Granny Smith,,2 apple
3236618,4920,10/29/2014,Breakfast,1,"Peppers - Sweet, red, raw",0.5,38.5,8.5,0,1.5,2.5,6,"Peppers - Sweet, red, raw, 0.5 cup, chopped","Sweet, red, raw, 0.5 cup",Peppers,,chopped
3236619,4920,10/29/2014,Breakfast,1,Fresh & Easy - Half & Half,2,20,0.583333333,1.583333333,0.583333333,7.583333333,0.583333333,"Fresh & Easy - Half & Half, 2 tbsp",Half & Half,Fresh & Easy,,2 tbsp
3236620,4920,10/29/2014,Breakfast,1,Green Onion,0.0625,44,12,0,0,18,2,"Veg - Green Onion, 0.0625 cup chopped",Green Onion,Veg,,0.0625 cup chopped
3236621,4920,10/29/2014,Breakfast,1,Trader Joes - Sliced White Mushrooms,0.25,60,9,0,9,45,3.666666667,"Trader Joes - Sliced White Mushrooms (284g), 0.25 package (85g)",Sliced White Mushrooms (284g),Trader Joes,,0.25 package (85g)
3236622,4920,10/29/2014,Breakfast,1,Organic Egg,2,70,0,5,6,65,0,"Organic Eggs - Eggs, 2 egg",Eggs,Organic Eggs,,2 egg
3236623,4920,10/29/2014,Breakfast,1,Land O' Lakes - Unsalted Butter,1,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 1 tablespoon",Unsalted Butter,Land O' Lakes,,1 tablespoon
3236624,4920,10/29/2014,Breakfast,1,Plumrose Premium Bacon - Sugar Free Lower Sodium,2,40,0,3.5,2.5,86.5,0,"Plumrose Premium Bacon - Sugar Free Lower Sodium, 2 Pan Fried Slices",Sugar Free Lower Sodium,Plumrose Premium Bacon,,2 Pan Fried Slices
3236625,4920,10/29/2014,Lunch,2,"Green Onion, Chopped",0.25,40,8,0,0,20,4,"Fresh - Green Onion, Chopped, 1/4 cup","Green Onion, Chopped",Fresh,,1/4 cup
3236626,4920,10/29/2014,Lunch,2,Dole - Shredded Red Cabbage,1,13.92592593,3.333333333,0,0.592592593,13.92592593,1.703703704,"Dole - Shredded Red Cabbage, 3 oz = 85g = about 1 cup",Shredded Red Cabbage,Dole,,3 oz = 85g = about 1 cup
3236627,4920,10/29/2014,Lunch,2,Bell Pepper,0.5,30,8,0,1.5,0,0,"Bell Pepper - Pepper - Green, Red, Yellow - 1/2 Pepper, 0.5 pepper",Pepper,Bell Pepper,"Green, Red, Yellow",0.5 pepper
3236628,4920,10/29/2014,Lunch,2,Fresh & Easy - Boneless Pork Loin Chops,1,160,0,6.015686275,24.15686275,60.34509804,0,"Fresh & Easy - Boneless Pork Loin Chops, 4 oz",Boneless Pork Loin Chops,Fresh & Easy,,4 oz
3236629,4920,10/29/2014,Lunch,2,Kirkland Olive Oil - Extra,1,120,0,14,0,0,0,"Kirkland Olive Oil - Extra, 1 Tbsp",Extra,Kirkland Olive Oil,,1 Tbsp
3236630,4920,10/29/2014,Dinner,3,"Squash - Zucchini, includes skin, cooked, boiled, drained, without salt",2,29,7,0,1,5.25,3,"Squash - Zucchini, includes skin, cooked, boiled, drained, without salt, 2 cup, sliced","Zucchini, includes skin, cooked, boiled, drained, without salt, 2 cup",Squash,,sliced
3236631,4920,10/29/2014,Dinner,3,Trader Joes - Sliced White Mushrooms,0.25,60,9,0,9,45,3.666666667,"Trader Joes - Sliced White Mushrooms (284g), 0.25 package (85g)",Sliced White Mushrooms (284g),Trader Joes,,0.25 package (85g)
3236632,4920,10/29/2014,Dinner,3,Land O' Lakes - Unsalted Butter,2,100,0,11.5,0,0,0,"Land O' Lakes - Unsalted Butter, 2 tablespoon",Unsalted Butter,Land O' Lakes,,2 tablespoon
